1,10,20,30,40,50,60,70,80,90,100
0.555348500000008,6.585779099999911,15.217116599999912,20.80113279999992,28.53327609999988,34.184032699999875,41.77713949999989,50.361678399999846,60.204517699999826,70.92578459999979,77.53045739999973
1,10,20,30,40,50,60,70,80,90,100
1.588916499999982,10.579611099999909,20.248219699999822,29.904847699999834,39.416952399999786,50.34440579999978,58.96335259999972,68.71649799999977,78.9586721999998,88.54879189999986,101.49454429999986
1,10,20,30,40,50,60,70,80,90,100
0.5435457999999471,13.637486100000046,28.307287499999802,42.28766629999973,55.851317199999926,67.56208209999988,82.91869519999989,95.55541290000008,109.22617590000004,122.9867074,138.67748489999997
1,10,20,30,40,50,60,70,80,90,100
1.5698783999999932,8.591787000000068,20.06088280000006,27.858855800000015,34.514225799999736,41.05286969999952,48.7016894999997,55.38275989999954,61.046930899999666,69.85371019999945,76.50313039999946
1,10,20,30,40,50,60,70,80,90,100
0.5525988999999072,9.497894499999802,18.284363499999586,30.20513189999963,42.87590129999978,52.39310209999985,63.98448380000002,75.56740470000011,84.23453670000015,95.96822600000007,106.60577419999993
1,10,20,30,40,50,60,70,80,90,100
1.499749999999949,12.211107999999967,25.48472199999992,38.97159899999974,53.52208999999948,66.12109789999931,80.76316419999944,95.54937129999917,109.4472010999998,121.12993129999927,134.77614199999948
1,10,20,30,40,50,60,70,80,90,100
1.5813298000000486,8.757249599999568,17.421752799999922,26.922783999999638,34.51255439999932,43.456428499999674,51.08868809999922,58.69535289999908,66.20817279999915,72.78972149999868,80.3689664999988
1,10,20,30,40,50,60,70,80,90,100
0.5419315999999981,10.666765199999872,23.22512119999965,33.792215199999646,47.388066300000446,57.942771700000776,65.75042800000097,78.34783620000098,86.97107270000083,98.94411350000041,107.56885490000036
1,10,20,30,40,50,60,70,80,90,100
1.5412507999999434,12.76864159999991,27.25310360000026,41.88891490000037,56.450943600000755,69.11575540000035,84.02391080000007,97.67537880000032,110.33323280000059,124.18721030000029,137.86167120000073
